"","name","mean_ndci_fall","mean_ndci_spring","mean_ndci_summer","mean_ndci_winter","min_ndci_fall","min_ndci_spring","min_ndci_summer","min_ndci_winter","max_ndci_fall","max_ndci_spring","max_ndci_summer","max_ndci_winter"
"33","Belton Lake",0.0413567869659473,0.0238273344288439,0.0367524421388093,-0.00870672837240799,-0.0108584476285077,-0.0138066667420741,0.0199069349668411,-0.0981490287755637,0.0864632429310905,0.0869409660107335,0.114015833334622,0.130445892423662
"34","Beltzville Lake",0.0498920641985528,0.0380449022209221,0.0401571388168802,0.0275437241345907,-0.0107771277403295,-0.0132801531259737,-0.0354709974067519,-0.0799597567870074,0.104515334640247,0.156670959558974,0.0944043886517512,0.0805699467727103
"35","Benbrook Lake",0.0765086888020388,0.000561142577038396,0.0285187492855432,0.0256266120577677,0.0162719813179893,-0.0681817825832716,-0.0121440842544893,-0.0231518183612538,0.131560153040604,0.0539862231555271,0.0599250885819614,0.0833096523668257
"36","Berlin Lake",0.110089285637118,0.0477509480771979,0.0910505000774682,0.0114180969526872,0.0212282323932809,-0.0527244683360437,-0.0105857793408768,-0.0534784232430097,0.180414450746542,0.135261871444102,0.264636334661532,0.0804553619963514
"37","Big Hill Lake",0.0320691497870465,0.0214683326455836,0.0557468059517903,-0.0294766933970272,-0.0552027039227176,-0.0906906885585178,0.00197101378543412,-0.146013719324625,0.0977853656265525,0.078648381684255,0.144845581702212,0.0404967356642544
"38","Big Sandy Lake Reservoir",0.0575120424949456,0.0306413216006313,0.0601267848231745,0.0306966329921923,-0.048251858690884,-0.0289636478762913,-0.0101836612647557,-0.00204347331476669,0.191639523914848,0.0919149637897559,0.123623277078247,0.0856652513538529
"39","Birch Lake",-0.00868658455308213,-0.0240564293926612,0.0341286147700189,-0.0666820608932176,-0.133809916427675,-0.110325675652177,-0.0675157083395369,-0.123357082051489,0.0566552846957619,0.201521555973186,0.106503988426744,0.0152968575447883
"40","Black Butte Lake",0.0293299391392356,-0.00602195170888864,-0.0087663059438978,0.0136528529660378,-0.0562820869823,-0.0975448884287704,-0.115109736826416,-0.054104743211129,0.0928131279096913,0.0685654695952553,0.0929818939893687,0.0877679967415013
"41","Black Rock Lake",0.0633398924275593,0.0788110797374394,0.0903168449921715,0.0770567267330556,0.0257137333247408,-0.00944032366824038,0.0248525695029486,-0.0220120990290278,0.120907318074515,0.139433551198257,0.132636469221835,0.221465076660988
"42","Blue Marsh Lake",0.126371414178716,0.0234609575267818,0.106317549402821,0.00220098413537923,0.0482250241144137,-0.0802847133129373,0.00958998446026747,-0.0593173949616263,0.229062977960535,0.0967192363765929,0.235652427349737,0.0390304616785524
"43","Blue Mountain Lake",0.104494072063202,0.00208372482272331,0.0843477026712634,0.022101059412268,0.0604989976653004,-0.067277459159219,0.0297654861705238,-0.044485258323968,0.148299568811501,0.0923680016595324,0.15649025279324,0.0912901994529103
"44","Blue River Lake",0.0255997937590584,-0.106314639989291,-0.0439548917207779,0.0337687574769996,-0.0696932145375148,-0.446055298248395,-0.205427923903744,-0.0258866386016314,0.0951342790458209,0.0537034811832185,0.0456995907888178,0.0741130029377261
"45","Blue Springs Lake",0.0936432812099953,-0.0374036931794378,0.0425121613435013,-0.0519995209220877,-0.00369359455499081,-0.11594904941846,-0.0418807782311336,-0.135491681072319,0.136054079318765,0.0332703057699086,0.0912948087497974,0.04106570351944
"46","Bluestem Lake",0.412091265390728,0.0573832236380191,0.177816223422672,0.0502694892457298,0.110577171383992,0.0189181210890948,0.0658695635981299,-0.0637636080870918,0.551952678660747,0.118733019225548,0.391615953799445,0.354564335087783
"47","Bluestone Lake",-0.0315356654109627,-0.0313651101100914,0.0104707372911233,-0.00957533858140027,-0.168123582386751,-0.129055709368429,-0.047916451137497,-0.0859135852490935,0.0686225984481948,0.0768400665565301,0.091531012869059,0.0667867534986837
"48","Bowman-Haley Lake",0.0492091780254793,0.0470291969032694,0.130282354158274,0.012048822585158,-0.0845479646771552,-0.0703583365024589,0.00329509608149816,-0.0352196236785659,0.226808786931117,0.292646445738728,0.414655457837444,0.0626165529662656
"49","Branched Oak Lake",0.199587943989999,0.101151888605441,0.153024019466656,0.0156847816759856,0.0367442792921477,0.00104643447819243,0.0199584083326009,-0.056362425646033,0.343092815311982,0.339416842757603,0.416468088015995,0.119642932394741
"50","Broken Bow Lake",0.00921401397162926,-0.0152751825074959,0.0274838593265495,-0.0726083080497684,-0.109450809825019,-0.0939140593068207,0.00909243929637886,-0.225482831633635,0.0905918310756511,0.0429848944622478,0.0511483831436978,0.062579978414821
"51","Brookville Lake",0.0212722730592985,0.0062236450742863,0.0473465675967993,-0.0431240524436506,-0.0883495286982944,-0.159825828842686,-0.00357566512082463,-0.124607277233008,0.102142236574559,0.112821093637824,0.167394695643907,0.0327927243369029
"52","Buckhorn Lake",0.00487373811036995,0.0108157820825245,0.0753594899526463,-0.0125344963254492,-0.130118441818586,-0.106624778325293,-0.108032318950916,-0.127663633980411,0.143714354232826,0.109295570079884,0.396305157454099,0.0534644525443042
"53","Bull Shoals Lake",-0.000401237966506318,-0.032446143901775,0.0290440616328302,-0.0679998844229996,-0.153283980103371,-0.191775444600464,-0.0714451191096894,-0.210761217456686,0.0963465970826729,0.077277970011534,0.11747355476732,0.0324481328650775
"54","Burnsville Lake",-0.0153084756530287,-0.0230317920220478,0.0104916471414372,-0.021942915417445,-0.129128247696872,-0.116037206655948,-0.0584215978889302,-0.0613827183101324,0.060103493270897,0.0728744251583475,0.103528271143503,0.00803820135296458
"55","Burr Oak Reservoir",0.0282716195376927,-0.0285973130042543,0.0287637191535471,-0.0610989759130841,-0.0930760596174194,-0.109969600269471,-0.222387184788971,-0.136757895497252,0.117177373360295,0.0695998875098382,0.166199639592357,0.00755308536411568
"56","Caddo Lake",0.0863191010674495,0.0375741423214983,0.0762365178255633,-0.00163079146342437,-0.0118421895082179,-0.0593469377817638,0.0321212436674479,-0.0788012339910154,0.204081753140027,0.110376327514221,0.328953655040612,0.0913375596044344
"57","Caesar Creek Lake",0.0232728631545571,-0.0103917576457899,0.0466688055189831,-0.033729529339705,-0.0514346650758256,-0.105254616907485,-0.0494691390463661,-0.0975944022104743,0.0848682077143168,0.0799061173089797,0.194643113740307,0.0302383493418712
"58","Cagles Mill Lake",0.10644424358092,0.0285610583108018,0.084001896514949,-0.00716890588384115,0.0134281531060448,-0.0557699765257886,0.0170355543900566,-0.130553337294489,0.18909107314842,0.133973561512026,0.175443551965844,0.125775963266538
"59","Canton Lake",0.107017704033162,0.0150713802280387,0.0693999694616877,0.025968123708452,-0.00867435759265853,-0.0732113537681414,-0.0883195850363362,-0.102158282253816,0.206354376813048,0.0679713437008562,0.179544687253942,0.084858643441077
"60","Canyon Lake",0.0110482457788944,0.0153473453709597,0.0292007245175134,-0.0470369081781611,-0.0409338165554773,-0.0483125004184681,0.014610415342817,-0.165779799332891,0.0973225526857999,0.099284291062464,0.0935950703518596,0.041982662307668
"61","Carlyle Lake",0.112473506626114,0.0953087999008289,0.117568309968413,0.050530269845516,0.0417637569456892,-0.0450275850603129,0.0661980082015232,0.00349291920582525,0.171113446096649,0.215705876335482,0.198856099090421,0.0867122640793403
"62","Carr Creek Lake",0.00157030556616426,-0.0192196536352077,0.017865583772086,-0.0407827587080088,-0.127926643573328,-0.128833139139634,-0.158918170584093,-0.124124322202872,0.0667242897622297,0.111761321325214,0.128101945003353,0.0751932017369022
"63","Carters Lake",0.0110113538184472,-0.0192696674523378,0.021539720226147,-0.0683255624241439,-0.0842051103390573,-0.164402578017449,0.00352911280988557,-0.191682019082292,0.0815118263985172,0.0511693779735258,0.0554684541884838,0.0221597428024122
"64","Cave Run Lake",-0.0420806525535431,-0.0462920081615548,0.0257573508991548,-0.0704422185862659,-0.153690164874381,-0.130398423827864,-0.0265972236130568,-0.227806637508121,0.0492867479520912,0.0614951230174757,0.17360311283437,0.110781327293082
"65","Cecil M. Hardin Lake",0.0747761843679067,0.0367737702184118,0.0759548926252586,0.035328309185083,0.00494299615904693,-0.0532768769676128,-0.000808869306619733,-0.0091350200337049,0.166882474386482,0.150608867553906,0.18338810603706,0.129535411818181
"66","Center Hill Lake",-0.000629360029567368,-0.0111551049698639,0.000658884889426994,-0.0566542130016216,-0.138027248053625,-0.158874737360247,-0.131860382987346,-0.190163678474966,0.154285714285714,0.111004689582334,0.0739243409251792,0.0774226763296502
"67","Charles Mill Lake",0.18800362887547,0.106508454971336,0.180482766832952,0.124159061680186,-0.0272358229951526,-0.0370797911817653,0.0850579734943075,-0.0546077823119747,0.331340450847631,0.428210608121236,0.3615959494873,0.690063133322723
"68","Chatfield Lake",-0.116120965484792,-0.047947894947082,-0.0465679625605019,0.0112941858515845,-0.283995591199915,-0.227576245955184,-0.292256993195645,-0.154592334156124,0.0626788919880489,0.0242148860685231,0.108592155973702,0.0833664227310403
"69","Cheatham Lake",0.0451519006202452,0.042913815131223,0.061500019378312,0.0069539839053609,-0.0599909345314727,-0.0517518471945294,0.0206833253829234,-0.105350505608397,0.123491060603434,0.151592425439932,0.113487496904948,0.119836858799715
"70","Cherry Creek Lake",0.0422356839234809,0.0440003044460056,-0.00983639497536152,0.053367845656152,-0.0451939218910979,-0.0957183854544542,-0.188110975871762,-0.00130176733338696,0.142524381521817,0.156421922496751,0.0849794855196758,0.204833213828273
"71","Claiborne Lake",0.0624463972984991,0.0433618091596586,0.0475891178718051,0.0223721873292973,-0.0453993134869809,-0.039030670211897,-0.0156688849286111,-0.0692141120428072,0.556867196367764,0.442119639442775,0.191010887662751,0.675365935923026
"72","Clarence J. Brown Reservoir",0.120583655874186,0.102141263899837,0.100012193597924,0.0635383935642865,0.0371116225546606,0.0295483664317744,0.0301797646150854,-0.008683290851066,0.172987446391083,0.140083319664708,0.157861680504811,0.129078952985099
"73","Clearwater Lake",-0.0418952239127152,-0.0491888804271092,0.00565608032061287,-0.10035087224821,-0.149554755129078,-0.159812084631828,-0.0981071567563569,-0.226102422957259,0.0617907728439657,0.0384229359055812,0.0992766461850737,0.0215423781172609
"74","Clendening Lake",0.0779338677462521,0.00234430834391798,0.0867628983768343,0.0347445550233798,0.014020502803412,-0.0471613698753419,0.0122150167770388,-0.0341780895816764,0.162443639446881,0.0521058884680982,0.17228603164313,0.104529583966374
"75","Clinton Lake",0.0329446662158769,0.0248275497844849,0.0625680214454059,0.00451492740870315,-0.0783335581257896,-0.0355792726148496,0.00775578039428499,-0.0919009065139576,0.146660702198724,0.0978330639080439,0.179869838661303,0.0662481180203654
"76","Cochiti Reservoir",-0.038353961393596,-0.0146087946205978,0.0090483020917924,-0.0450511805562081,-0.129137269120773,-0.0783194990564404,-0.0751569687825227,-0.131565630723001,0.114760804016538,0.044837773536563,0.119243970788226,0.0303836547780041
"77","Coffeeville Lake",0.0134791508397752,0.0168396894339093,0.02262670641073,-0.0116725196593169,-0.0835354269051987,-0.021208894893871,-0.0202236576835748,-0.0813621419918605,0.0848128461795248,0.175700934579439,0.0560692992783137,0.0396591565528296
"78","Cold Brook Lake",-0.089961074455463,-0.031380381301009,-0.0556532443334644,0.0686206342694004,-0.348026250116931,-0.152707062464043,-0.361910163004393,-0.0215113431355546,0.200326060242242,0.0717311471404102,0.0976094869080741,0.521367521367521
"79","Colebrook River Lake",-0.049819676985687,0.0300931960035242,0.0405852940271306,-0.100609000150432,-0.184101092478325,-0.0351687739873492,0.00389220680659819,-0.539479629694579,0.111627131162133,0.0901076497577399,0.0901513097629631,0.0213447950557037
"80","Columbus Lake",0.0781760618920646,0.0456144009791224,0.0817642132178659,0.0332613080341738,0.0118248733478945,0.0115362288470289,0.0415079519704781,-0.00137379290631439,0.337796293262509,0.0855660287292,0.108909794781916,0.0704155849684666
"81","Conchas Reservoir",-0.0591075467138726,-0.0604676867814885,-0.0130004495576805,-0.0771170799095768,-0.132072273623444,-0.145039301331747,-0.0698594448243905,-0.22790730363423,0.0484590012439894,0.0167858253030774,0.0221294668328274,0.0197646976147671
"82","Conemaugh River Lake",0.063255747817388,0.010339143083812,0.0470425252230759,0.0183383608944531,-0.0703174948326728,-0.128042248579003,-0.0345207291212976,-0.141260827883159,0.186227936369579,0.0824334430581167,0.118750984826068,0.280279175458529
"83","Conestoga Lake",0.147051091752161,0.0490769959729613,0.142853174233364,0.00847292085753323,-0.0136720238228526,-0.0693216947108456,0.0319704842420266,-0.0864040373711793,0.241168801740408,0.198042716620304,0.267039759446302,0.107939328747822
"84","Copan Lake",0.0937286857693869,0.0603223591331713,0.0895544274364323,0.0489827668009697,0.0245854876767531,-0.00754857962122862,0.0229417492157253,0.00597777547937824,0.165712488002484,0.0927311950576133,0.150451112905456,0.0993297469630063
"85","Coralville Lake",0.159855423510918,0.114484162026238,0.186181225287053,0.0511614067166399,0.0123238313914733,-0.0203411840353848,0.0781351512472752,-0.0132995622294575,0.333754789304886,0.273806844922087,0.364053265302208,0.159164826117871
"86","Cordell Hull Lake",0.013473716170807,-0.00499179994365385,0.0197521304972778,-0.025036801650399,-0.0944307595027773,-0.122411086533523,-0.040350229693243,-0.103734439834025,0.110315927423175,0.256767842493847,0.0931895570627561,0.0422190122678165
"87","Cottage Grove Lake",0.0479347439125027,-0.0464223831760571,-0.00274678669932717,0.0383704402262352,-0.00455529617253701,-0.15523771397156,-0.134548131731867,-0.115003091919039,0.0962822874556526,0.0362028699118087,0.0863132641067959,0.110920981921951
"88","Cottonwood Springs Lake",0.124975674071732,0.044566997553312,0.0441439556020814,0.0439169461830778,0.0218062779908822,-0.0122571679892593,-0.144591703007621,-0.0560127422352004,0.327250046572106,0.155782765502994,0.261121085178536,0.183774851755619
"89","Cougar Lake",0.0339911618260818,-0.0112726619183351,-0.00988135721570686,0.0675038554333275,-0.00693562293143185,-0.0467194028126932,-0.048639663291354,0.0274960047665713,0.0970065324274019,0.0242714527365147,0.0168820214539122,0.118536893352857
"90","Council Grove Lake",-0.00109116010893986,-0.0131549805669312,0.0194783697136171,-0.0736170791551392,-0.0313604707676155,-0.0520114378898831,-0.0272148652784071,-0.158360851196987,0.0357584813553758,0.0692919348731541,0.0805428472515102,-0.0373727641279771
"91","Cowanesque Lake",0.00125437283280988,-0.0278034865532457,0.0320535083577924,-0.0186579297221042,-0.0769519734807325,-0.124842678372594,-0.02891262850091,-0.12673424542006,0.0765465656509078,0.107103618632141,0.0873531446836773,0.0340038803226795
"92","Crooked Creek Lake",0.0716447745720505,0.0353917900315696,0.0480380481362405,0.018035027766466,-0.0225826557332126,-0.131802714197489,-0.0176677485473085,-0.118968302099838,0.164746299502438,0.162266897718297,0.13834024102062,0.196476337650317
"93","Curwensville Lake",-0.0106710098622326,-0.0496099100954127,0.0266272697532637,-0.0425336608525624,-0.158270122606808,-0.12101318587676,-0.0870453787714158,-0.251898626465934,0.111565991826321,0.0631356409585987,0.0880160393297624,0.0226238930064236
"94","Dale Hollow Lake",0.00296275766875491,-0.0243414279132079,0.0207617544743759,-0.0545050022554376,-0.1484263892598,-0.188995329818151,-0.0293320403200117,-0.157923369584765,0.120656468442914,0.0967375802172676,0.0698285077784584,0.0400868504413494
"95","Dardanelle Lake",0.13458053978583,0.00231183995453082,0.0492850822064532,-0.00207988783346952,0.0276082513774676,-0.071461549655269,-0.00909089797129824,-0.0834708239360341,0.269335170887378,0.186890208323756,0.109575784087124,0.16474699173568
"96","DeGray Lake",0.0511308676768408,-0.0180560634759532,0.0251154405772429,-0.0256294120724551,-0.00227962205297177,-0.118549470952251,-0.00186677277405858,-0.107617673682352,0.199918308557179,0.0332403762912233,0.0778501081174363,0.0633946830265849
"97","DeGray Reservoir",0.10541667408538,0.0042472726558852,0.0705493474878997,-0.0604669401888645,0.0243561205283344,-0.104574184393792,0.0181808680427537,-0.130707051640098,0.201989531367821,0.0845402719908849,0.131263343308048,0.029545063882992
"98","DeQueen Reservoir",0.0627706009070559,0.0501739625766051,0.050681734828054,0.00507038224897637,-0.0210478976077197,-0.0774172230714035,-0.0340837183110788,-0.0626278274608233,0.165823083085914,0.186748272218054,0.261306943649301,0.14660224317926
"99","Deer Creek Lake",0.16465678873196,0.0126488470805293,0.0877936440754159,0.0310096294513289,0.0306718501781135,-0.0607213762291385,-0.0407873082857372,-0.0321085411672372,0.294923204662812,0.0911997044181194,0.219096838646955,0.12232466804888
"100","Delaware Lake",0.124041703727196,0.0242435914105157,0.0955453132566005,-0.00471555395414258,0.0331772327953874,-0.0481416412331304,0.000709927762769917,-0.0648238259422708,0.25549408408268,0.104364085442101,0.211640213234256,0.023187646957833
"101","Demopolis Lake",0.0275969181084959,0.0218469011730365,0.046692053230701,-0.000511502955857376,-0.0835695947702506,-0.0166431060032611,0.00956105620248862,-0.0559302872042806,0.140600281743331,0.0863814852131425,0.0902047885687102,0.0465287739896829
"102","Detroit Lake",0.00938904349660357,-0.0786504310735666,-0.0348696133111687,0.01291407410259,-0.072926639190588,-0.415050438051513,-0.277987381368039,-0.0244143063328605,0.0877821166410274,0.0368498240329023,0.0651000273088208,0.0383322767685728
"103","Dewey Lake",-0.00484465202892548,-0.0310379643335926,0.0135120985594434,-0.0623828280637316,-0.130986690803351,-0.117900039247645,-0.133929293774086,-0.135184499805365,0.0630303347912102,0.0597978014382241,0.0719760079973342,0.0323143635820545
"104","Dexter Lake",-0.0624246022522155,-0.100557562748794,-0.075329891628372,-0.0607241706732191,-0.141682373399182,-0.217668478576698,-0.165129950202577,-0.210317693323486,0.0119053198968829,-0.0276956751842447,0.0298023478606396,0.0331889351679239
"105","Dierks Reservoir",0.0732053311374477,0.0533619199830697,0.0583447761661318,0.0239308418928127,0.00189312028867642,-0.0674638030821014,0.0197713227392878,-0.0626784337542483,0.140166657237214,0.192555736293894,0.136872827698753,0.180030427913075
"106","Dillon Lake",0.109008006040252,0.0398114298985726,0.117521017717816,0.0187569471177563,0.0206507471527176,-0.0547826865201239,0.0114613180515759,-0.0516730474648146,0.241936721286547,0.201691101168102,0.229157498386118,0.107505096857137
"107","Dorena Lake",0.0174904945385804,-0.0312064645847204,-0.0104111871028805,-0.0329125794185017,-0.128597882275091,-0.203505077270611,-0.172255577706264,-0.253221106638767,0.194072521618649,0.0870920124651469,0.104506388236412,0.0990156340474811
"108","Dworshak Reservoir",0.0733058048331721,-0.0176572906366068,-0.033620391620951,-0.0121938596797786,-0.0620192298209366,-0.215113657556484,-0.291941875825627,-0.398927318564198,0.261100149097051,0.10857162749693,0.109994668146925,0.0622996801641421
"109","East Branch Clarion River Lake",0.0234227131187391,0.019582613030184,0.0277165222881522,4.81311137410156e-05,-0.0798915861728346,-0.123886796823194,-0.0716563840877868,-0.0469917956670577,0.127588329199132,0.123896106349243,0.109032195696164,0.0549391048446516
"110","East Lynn Lake",0.0348073730651007,-0.00510318508670226,0.0522855740553669,-0.0391943543984314,-0.0836381126392865,-0.135549472482872,-0.115134865492347,-0.155271271335067,0.110827095877245,0.107815481189059,0.112109208338452,0.065797925127158
"111","East Sidney Lake",0.0738953253104472,0.0253992655647682,0.0578355423081704,0.0175881893618702,-0.0545473435439404,-0.172070152040179,-0.0184741376758207,-0.00414653153417598,0.161937648935888,0.131114251380187,0.196903818307084,0.0351214028689094
"112","Eau Galle Reservoir",0.108499522385211,0.0354217519487066,0.22160536172707,0.00612334730160898,-0.126384096492028,-0.0384022119049507,0.082533612967964,-0.0140879299174167,0.316490583371612,0.133457816127826,0.653340561755814,0.0362263948729999
"113","Edward MacDowell Lake",0.163179487591431,0.0599537078450411,0.173308529848696,0.00823736101725498,0.0665548311101072,-0.0329571330558154,0.0949676821251214,-0.102994201479696,0.296529858271914,0.130953392442417,0.264686899148808,0.047077638712765
"114","El Dorado Lake",-0.0332515918689018,-0.0407051802956351,0.00605209631472772,-0.106098286555662,-0.0924629724642712,-0.124564393584055,-0.0403164720662185,-0.16944446811336,0.0238259277921171,-0.000233685188667224,0.0776995267039278,-0.0744803791515496
"115","Elk City Lake",0.0366496973783061,0.00990112104120761,0.0478155560261444,-0.0194864655450629,-0.0222267847856069,-0.025365571190513,0.0162913197573334,-0.0704931847264684,0.0828785774964635,0.0579955737052162,0.0954484181630361,0.0247762789838291
"116","Englebright Lake",0.0305140762298718,-0.217337894808093,-0.0499598064071615,-0.224789662409569,-0.0338294623940494,-0.591424944286573,-0.0989424946494378,-0.360641592668268,0.111600680962353,0.0534870261385861,0.062329451017738,0.0428098713400554
"117","Enid Lake",0.0709641749946792,0.00636312301189742,0.0331867435814902,0.0518369286954958,0.00779534983264627,-0.0862647182193748,0.00142003371303063,0.0214372624369459,0.0996320233391219,0.0422360831828408,0.0523128361441422,0.0872034264755241
"118","Eufaula Lake",0.0612266572677952,0.0434022258599438,0.0621195925241689,0.026129649398238,-0.0383636355969355,-0.0245294748405419,0.000666945940507951,-0.0318552969649739,0.185233504156825,0.228858524356111,0.167968519908034,0.140404409795342
"119","F. E. Walter Reservoir",0.0639238222718329,0.0124183269235109,0.055564791715503,0.0035905869417287,0.00315535250970176,-0.103585406977432,-0.0293236911872686,-0.0670166423083755,0.122137863650417,0.137711724603006,0.212148888351645,0.0448702504302665
"120","Fall Creek Lake",0.0674938592716441,0.0123565943263729,-0.0181125272308695,0.0787077457904681,0.0244022708621843,-0.0864033413173852,-0.0477076986502657,0.00290018095298421,0.116981814047944,0.141993469395298,0.0342122737712087,0.125626232110541
"121","Fall River Lake",0.0526943689303245,-0.00905636629414769,0.0516856914821027,-0.0230864741563439,-0.00786476962153727,-0.0329372013589222,-0.0095267673028894,-0.0707857616902299,0.100106089539571,0.01324011594471,0.22222540400714,0.0321198156606237
"122","Falls Lake",0.113439602547374,0.0567924367377262,0.0769420434940125,0.0592692723500081,0.0243095250189603,-0.00552271638584116,0.0203779172130586,-0.0179097446009704,0.659128154703376,0.120093865154662,0.151875563854755,0.590549552809802
"123","Fern Ridge Lake",0.0060659288777587,-0.0380122055126101,-0.0509223626936074,0.0253289123952209,-0.0259843749713857,-0.134037948005996,-0.129443044782021,-0.00933166008733493,0.0868304328306372,0.0283097152152941,0.00694049539301478,0.051931517873479
"124","Fishtrap Lake",0.00681011458021673,0.0145378470976755,0.00677195110078799,0.0121426349380224,-0.118332125445425,-0.100770269487736,-0.209508300384705,-0.0357972911387909,0.0848868146313955,0.210465941989403,0.0721397426392581,0.0636448529974682
"125","Fort Gibson Lake",0.0792080631727303,0.0545641687249258,0.0987240328249457,-0.00497458190539072,-0.00781656363470684,-0.0210006401954232,0.0548801925365464,-0.0691828087638469,0.143012157561812,0.157725771290505,0.147415030166851,0.0693658851455591
"126","Fort Peck Lake",-0.0940923055719749,-0.000853970149072671,-0.0265859979626892,-0.0521377655284136,-0.483832563210227,-0.110155240199523,-0.15478819725438,-0.448827692601839,0.179232946696573,0.104411827781953,0.159361658799222,0.0910203594244434
"127","Fort Supply Lake",0.102081000944128,-0.00171701548626918,0.0911330733566636,-0.0502938248478878,0.0118239772152591,-0.053698912157523,0.0227652706149491,-0.116752491875869,0.155082994995396,0.0458512864467372,0.165655359701928,0.0128532784988432
"128","Foster Joseph Sayers Reservoir",0.0383605673032755,0.00867638265586469,0.0364445597376779,-0.0124539127101989,-0.148251894254131,-0.0460306698742241,-0.00281600963346336,-0.0747865953892701,0.135938920196328,0.0601427995623885,0.109720376080078,0.0393834744992548
"129","Foster Lake",-0.0327717816267846,-0.0649032981401023,-0.0669946589557952,-0.0163932262451736,-0.117272249876996,-0.201478209291015,-0.272851655816484,-0.0766228783048735,0.0331315176222993,0.0542163078407019,0.0442428252604666,0.0265844423193726
"130","Gainesville Lake",0.0608801615491269,0.0326087497474229,0.06923513110488,0.023913235867051,-0.0118991975694063,0.00299305620501762,0.0391502661320743,-0.0017692053345486,0.302959828607043,0.0598000769320912,0.101599278099622,0.0857444549909874
"131","George B. Stevenson Reservoir",-0.0035365419108303,1.85134870238234e-05,0.0110480755106349,-0.0843378723646867,-0.235695960660112,-0.199362041467305,-0.136434770237587,-0.26087721640351,0.331195405536062,0.106394939233512,0.200652865398266,0.0357199555484997
"132","George W Andrews Lake",0.0435261568552471,0.0229066483551327,0.0376039615846463,-0.0495677414345561,-0.0597614551869904,-0.0938706505336485,-0.0269132948741904,-0.119349633217427,0.136742073851821,0.116681684192236,0.0823558900916338,0.091705287860722
"133","Georgetown Lake",-0.00229273008913352,0.0162152553146579,0.00687104111003831,-0.0393388244687438,-0.086031001449107,-0.0657696526092187,-0.114534397058159,-0.166785982935363,0.0931165039048858,0.686086852494318,0.0787374842247964,0.0576188304163308
"134","Gillham Lake",0.0579847166641697,-0.0239774272272563,0.0495119151213336,-0.0679264106892703,-0.0932762844351031,-0.16539018129355,-0.0179617124258675,-0.215725054802905,0.182022291576509,0.0908345455782045,0.115321341274746,0.0557386213300574
"135","Glenn Cunningham Lake",0.148207414959879,0.082099427949542,0.168051757355269,0.0401685724973317,-0.0629325394387876,-0.152767766531474,0.0227917828790468,-0.0282535806308178,0.395791239602781,0.418168054504163,0.324865527567913,0.170875705690215
"136","Granger Lake",0.0858772384470856,0.0170463451752226,0.0509670938167056,0.0136074565783047,0.0132913660082671,-0.0334042259219755,-0.0193848377550256,-0.0774472657592106,0.139064325892974,0.0749560248140657,0.108201747434077,0.0765160244100201
"137","Grapevine Lake",0.0698092022605062,0.0207968964940804,0.0634203555511787,-0.000469208344330015,-0.0325036470194907,-0.0280371948299202,0.0256886883149367,-0.0565501587248426,0.147481887080824,0.0475281659854852,0.118175639960734,0.110607084799533
"138","Grayson Lake",0.0427174718552704,-0.00486519095075547,0.0443490689931438,-0.0223573912520014,-0.0384623560220489,-0.113600354016669,-0.133374912641091,-0.0837357745952665,0.135529032313739,0.173112044819882,0.318613522707795,0.0454010215068162
"139","Great Salt Plains Lake",0.22988887908376,0.144816046523653,0.194772707569421,0.142669389177134,0.00952340108531269,0.0540695469827476,0.0575500523011947,0.00620713303451048,0.343453251311051,0.26687458883329,0.335023134936809,0.233394240704909
"140","Green Peter Lake",0.03154998147429,-0.087585108636293,-0.0511814717027308,0.00680423513609606,0.00389210579081313,-0.379379443061702,-0.137682944893647,-0.0560010865142301,0.0670711497388891,0.0487761282595458,0.103473322768093,0.0529332118106584
"141","Green River Lake",0.0288222846415586,-0.0120500485762795,0.0425503145136642,-0.0268024977698142,-0.045968541306727,-0.0982091873041984,-0.0123962614236103,-0.109759610038055,0.10937321354217,0.07151111631973,0.158637618901504,0.0629036652621919
"142","Greers Ferry Lake",-0.0245371920839221,-0.0653473719812839,0.00253453697495028,-0.0671097053726584,-0.126429633812455,-0.174964142411095,-0.0617998894121595,-0.170676877847231,0.041247730568719,0.0179137349269032,0.0674693171766091,0.0153403891782681
"143","Grenada Lake",0.0101126695211183,0.00214125828556572,-0.00951001517136159,0.0382628759387784,-0.0260428327745704,-0.0524259949299214,-0.0378877140894274,-0.00274026403406144,0.0476941652698277,0.0521477186563322,0.0164531443042828,0.0801680978708876
"144","Gull Lake",-0.0186383590641046,0.0303971855428867,0.0326898219444285,0.0199145484274338,-0.277596251246007,-0.0817469183006685,-0.0557438374087147,-0.037680848243051,0.122090431039514,0.124694476540426,0.10171010698839,0.0722433007204301
"145","H. V. Eastman Lake",-0.0579984178041815,-0.0192182802820387,-0.101775107551013,0.0115420955640207,-0.223210984510227,-0.165889556227681,-0.287060784239836,-0.0890243708670126,0.00745904575648675,0.194243205461508,0.126463553602063,0.179393305439331
"146","Hammond Lake",0.0112113184098963,-0.00266801608519761,0.0445586280083973,-0.0201941638631017,-0.0428856927526927,-0.0478366329159355,0.00640293922641155,-0.10621215506471,0.0672558915251577,0.0855215117716781,0.0882096973620798,0.0327881012512071
"147","Harlan County Lake",0.0383298875789707,-0.00673690807633318,0.110713809356019,0.0125180366094059,-0.0346052391111991,-0.0753194417682371,0.0345076539832255,-0.0269523779869374,0.109577678239153,0.0670127359522678,0.275092178394915,0.0883820121139795
